proizvod,poreklo,datum,mesto_id,cena
Pšenica p:džak 50kg,Domaće,28.06.2021,Šabac-gazdinstvo,27.00
Pšenica p:rinfuz,Domaće,28.06.2021,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,05.07.2021,Šabac-gazdinstvo,27.00
Pšenica p:rinfuz,Domaće,05.07.2021,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,12.07.2021,Šabac-gazdinstvo,26.00
Pšenica (novi rod) p:rinfuz,Domaće,12.07.2021,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,19.07.2021,Šabac-gazdinstvo,26.00
Pšenica (novi rod) p:rinfuz,Domaće,19.07.2021,Šabac-silos,23.00
Pšenica p:džak 50kg,Domaće,26.07.2021,Šabac-gazdinstvo,25.00
Pšenica (novi rod) p:rinfuz,Domaće,26.07.2021,Šabac-silos,23.00
Pšenica p:džak 50kg,Domaće,02.08.2021,Šabac-gazdinstvo,25.00
Pšenica (novi rod) p:rinfuz,Domaće,02.08.2021,Šabac-silos,23.00
Pšenica p:džak 50kg,Domaće,09.08.2021,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,09.08.2021,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,16.08.2021,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,16.08.2021,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,23.08.2021,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,23.08.2021,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,30.08.2021,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,30.08.2021,Šabac-silos,26.00
Pšenica p:džak 50kg,Domaće,06.09.2021,Šabac-gazdinstvo,27.00
Pšenica p:rinfuz,Domaće,06.09.2021,Šabac-silos,25.00
Pšenica p:džak 50kg,Domaće,13.09.2021,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,13.09.2021,Šabac-silos,26.00
Pšenica p:džak 50kg,Domaće,20.09.2021,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,20.09.2021,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,27.09.2021,Šabac-gazdinstvo,27.00
Pšenica p:rinfuz,Domaće,27.09.2021,Šabac-silos,25.00
Pšenica p:džak 50kg,Domaće,04.10.2021,Šabac-gazdinstvo,27.00
Pšenica p:rinfuz,Domaće,04.10.2021,Šabac-silos,25.00
Pšenica p:džak 50kg,Domaće,11.10.2021,Šabac-gazdinstvo,27.00
Pšenica p:rinfuz,Domaće,11.10.2021,Šabac-silos,25.00
Pšenica p:džak 50kg,Domaće,18.10.2021,Šabac-gazdinstvo,30.00
Pšenica p:rinfuz,Domaće,18.10.2021,Šabac-silos,29.00
Pšenica p:džak 50kg,Domaće,25.10.2021,Šabac-gazdinstvo,30.00
Pšenica p:rinfuz,Domaće,25.10.2021,Šabac-silos,29.00
Pšenica p:džak 50kg,Domaće,01.11.2021,Šabac-gazdinstvo,30.00
Pšenica p:rinfuz,Domaće,01.11.2021,Šabac-silos,29.00
Pšenica p:džak 50kg,Domaće,08.11.2021,Šabac-gazdinstvo,30.00
Pšenica p:rinfuz,Domaće,08.11.2021,Šabac-silos,29.00
Pšenica p:džak 50kg,Domaće,15.11.2021,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,15.11.2021,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,22.11.2021,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,22.11.2021,Šabac-silos,31.00
Pšenica p:džak 50kg,Domaće,29.11.2021,Šabac-gazdinstvo,33.00
Pšenica p:rinfuz,Domaće,29.11.2021,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,06.12.2021,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,06.12.2021,Šabac-silos,29.00
Pšenica p:džak 50kg,Domaće,13.12.2021,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,13.12.2021,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,20.12.2021,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,20.12.2021,Šabac-silos,30.00
Pšenica p:rinfuz,Domaće,27.12.2021,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,27.12.2021,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,03.01.2022,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,03.01.2022,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,10.01.2022,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,10.01.2022,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,17.01.2022,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,17.01.2022,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,24.01.2022,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,24.01.2022,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,31.01.2022,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,31.01.2022,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,07.02.2022,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,07.02.2022,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,14.02.2022,Šabac-gazdinstvo,32.00
Pšenica p:rinfuz,Domaće,14.02.2022,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,21.02.2022,Šabac-gazdinstvo,33.00
Pšenica p:rinfuz,Domaće,21.02.2022,Šabac-silos,31.00
Pšenica p:džak 50kg,Domaće,28.02.2022,Šabac-gazdinstvo,35.00
Pšenica p:rinfuz,Domaće,28.02.2022,Šabac-silos,31.00
Pšenica p:džak 50kg,Domaće,07.03.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,07.03.2022,Šabac-silos,34.00
Pšenica p:džak 50kg,Domaće,14.03.2022,Šabac-gazdinstvo,38.00
Pšenica p:rinfuz,Domaće,14.03.2022,Šabac-silos,33.00
Pšenica p:džak 50kg,Domaće,21.03.2022,Šabac-gazdinstvo,38.00
Pšenica p:rinfuz,Domaće,21.03.2022,Šabac-silos,33.00
Pšenica p:džak 50kg,Domaće,28.03.2022,Šabac-gazdinstvo,38.00
Pšenica p:rinfuz,Domaće,28.03.2022,Šabac-silos,33.00
Pšenica p:džak 50kg,Domaće,04.04.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,04.04.2022,Šabac-silos,33.00
Pšenica p:džak 50kg,Domaće,11.04.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,11.04.2022,Šabac-silos,33.00
Pšenica p:džak 50kg,Domaće,18.04.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,18.04.2022,Šabac-silos,35.00
Pšenica p:džak 50kg,Domaće,25.04.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,25.04.2022,Šabac-silos,35.00
Pšenica p:džak 50kg,Domaće,02.05.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,02.05.2022,Šabac-silos,35.00
Pšenica p:džak 50kg,Domaće,09.05.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,09.05.2022,Šabac-silos,38.00
Pšenica p:džak 50kg,Domaće,16.05.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,16.05.2022,Šabac-silos,38.00
Pšenica p:džak 50kg,Domaće,23.05.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,23.05.2022,Šabac-silos,40.00
Pšenica p:džak 50kg,Domaće,30.05.2022,Šabac-gazdinstvo,43.00
Pšenica p:rinfuz,Domaće,30.05.2022,Šabac-silos,40.00
Pšenica p:džak 50kg,Domaće,06.06.2022,Šabac-gazdinstvo,43.00
Pšenica p:rinfuz,Domaće,06.06.2022,Šabac-silos,40.00
Pšenica p:džak 50kg,Domaće,13.06.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,13.06.2022,Šabac-silos,38.00
Pšenica p:džak 50kg,Domaće,20.06.2022,Šabac-gazdinstvo,42.00
Pšenica p:rinfuz,Domaće,20.06.2022,Šabac-silos,40.00
Pšenica p:džak 50kg,Domaće,27.06.2022,Šabac-gazdinstvo,42.00
Pšenica p:rinfuz,Domaće,27.06.2022,Šabac-silos,39.00
Pšenica p:džak 50kg,Domaće,04.07.2022,Šabac-gazdinstvo,40.00
Pšenica (novi rod) p:rinfuz,Domaće,04.07.2022,Šabac-silos,35.00
Pšenica p:džak 50kg,Domaće,11.07.2022,Šabac-gazdinstvo,40.00
Pšenica (novi rod) p:rinfuz,Domaće,11.07.2022,Šabac-silos,36.00
Pšenica p:džak 50kg,Domaće,18.07.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,18.07.2022,Šabac-silos,36.00
Pšenica p:džak 50kg,Domaće,25.07.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,25.07.2022,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,01.08.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,01.08.2022,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,08.08.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,08.08.2022,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,15.08.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,15.08.2022,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,22.08.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,22.08.2022,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,29.08.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,29.08.2022,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,05.09.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,05.09.2022,Šabac-silos,36.00
Pšenica p:džak 50kg,Domaće,12.09.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,12.09.2022,Šabac-silos,36.00
Pšenica p:džak 50kg,Domaće,19.09.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,19.09.2022,Šabac-silos,36.00
Pšenica p:džak 50kg,Domaće,26.09.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,26.09.2022,Šabac-silos,36.00
Pšenica p:džak 50kg,Domaće,03.10.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,03.10.2022,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,10.10.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,10.10.2022,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,17.10.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,17.10.2022,Šabac-silos,38.00
Pšenica p:džak 50kg,Domaće,24.10.2022,Šabac-gazdinstvo,42.00
Pšenica p:rinfuz,Domaće,24.10.2022,Šabac-silos,39.00
Pšenica p:džak 50kg,Domaće,31.10.2022,Šabac-gazdinstvo,42.00
Pšenica p:rinfuz,Domaće,31.10.2022,Šabac-silos,39.00
Pšenica p:džak 50kg,Domaće,07.11.2022,Šabac-gazdinstvo,42.00
Pšenica p:rinfuz,Domaće,07.11.2022,Šabac-silos,40.00
Pšenica p:džak 50kg,Domaće,14.11.2022,Šabac-gazdinstvo,42.00
Pšenica p:rinfuz,Domaće,14.11.2022,Šabac-silos,41.00
Pšenica p:džak 50kg,Domaće,21.11.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,21.11.2022,Šabac-silos,36.00
Pšenica p:džak 50kg,Domaće,28.11.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,28.11.2022,Šabac-silos,35.00
Pšenica p:rinfuz,Domaće,05.12.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,05.12.2022,Šabac-silos,35.00
Pšenica p:džak 50kg,Domaće,12.12.2022,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,12.12.2022,Šabac-silos,34.00
Pšenica p:džak 50kg,Domaće,19.12.2022,Šabac-gazdinstvo,38.00
Pšenica p:rinfuz,Domaće,19.12.2022,Šabac-silos,33.00
Pšenica p:džak 50kg,Domaće,26.12.2022,Šabac-gazdinstvo,37.00
Pšenica p:rinfuz,Domaće,26.12.2022,Šabac-silos,33.00
Pšenica p:džak 50kg,Domaće,02.01.2023,Šabac-gazdinstvo,36.00
Pšenica p:rinfuz,Domaće,02.01.2023,Šabac-silos,34.00
Pšenica p:džak 50kg,Domaće,09.01.2023,Šabac-gazdinstvo,36.00
Pšenica p:rinfuz,Domaće,09.01.2023,Šabac-silos,34.00
Pšenica p:džak 50kg,Domaće,16.01.2023,Šabac-gazdinstvo,38.00
Pšenica p:džak 50kg,Domaće,23.01.2023,Šabac-gazdinstvo,40.00
Pšenica p:rinfuz,Domaće,23.01.2023,Šabac-silos,37.00
Pšenica p:džak 50kg,Domaće,30.01.2023,Šabac-gazdinstvo,38.00
Pšenica p:rinfuz,Domaće,30.01.2023,Šabac-silos,35.00
Pšenica p:džak 50kg,Domaće,06.02.2023,Šabac-gazdinstvo,36.00
Pšenica p:rinfuz,Domaće,06.02.2023,Šabac-silos,32.00
Pšenica p:džak 50kg,Domaće,13.02.2023,Šabac-gazdinstvo,36.00
Pšenica p:rinfuz,Domaće,13.02.2023,Šabac-silos,28.00
Pšenica p:džak 50kg,Domaće,20.02.2023,Šabac-gazdinstvo,36.00
Pšenica p:rinfuz,Domaće,20.02.2023,Šabac-silos,28.00
Pšenica p:džak 50kg,Domaće,27.02.2023,Šabac-gazdinstvo,36.00
Pšenica p:rinfuz,Domaće,27.02.2023,Šabac-silos,30.00
Pšenica p:džak 50kg,Domaće,06.03.2023,Šabac-gazdinstvo,36.00
Pšenica p:rinfuz,Domaće,06.03.2023,Šabac-silos,29.00
Pšenica p:džak 50kg,Domaće,13.03.2023,Šabac-gazdinstvo,34.00
Pšenica p:rinfuz,Domaće,13.03.2023,Šabac-silos,26.00
Pšenica p:džak 50kg,Domaće,20.03.2023,Šabac-gazdinstvo,33.00
Pšenica p:rinfuz,Domaće,20.03.2023,Šabac-silos,25.00
Pšenica p:džak 50kg,Domaće,27.03.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,27.03.2023,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,03.04.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,03.04.2023,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,10.04.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,10.04.2023,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,17.04.2023,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,17.04.2023,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,24.04.2023,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,24.04.2023,Šabac-silos,23.00
Pšenica p:džak 50kg,Domaće,01.05.2023,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,01.05.2023,Šabac-silos,23.00
Pšenica p:džak 50kg,Domaće,08.05.2023,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,08.05.2023,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,15.05.2023,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,15.05.2023,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,22.05.2023,Šabac-gazdinstvo,30.00
Pšenica p:rinfuz,Domaće,22.05.2023,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,29.05.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,29.05.2023,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,05.06.2023,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,05.06.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,12.06.2023,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,12.06.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,19.06.2023,Šabac-gazdinstvo,27.00
Pšenica p:džak 50kg,Domaće,19.06.2023,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,26.06.2023,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,26.06.2023,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,03.07.2023,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,03.07.2023,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,10.07.2023,Šabac-gazdinstvo,28.00
Pšenica p:rinfuz,Domaće,10.07.2023,Šabac-silos,24.00
Pšenica p:džak 50kg,Domaće,17.07.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,17.07.2023,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,24.07.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,24.07.2023,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,31.07.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,31.07.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,07.08.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,07.08.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,14.08.2023,Šabac-gazdinstvo,26.00
Pšenica p:rinfuz,Domaće,14.08.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,21.08.2023,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,21.08.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,28.08.2023,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,28.08.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,04.09.2023,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,04.09.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,11.09.2023,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,11.09.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,18.09.2023,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,18.09.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,25.09.2023,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,25.09.2023,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,02.10.2023,Šabac-gazdinstvo,21.00
Pšenica p:rinfuz,Domaće,02.10.2023,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,09.10.2023,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,09.10.2023,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,16.10.2023,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,16.10.2023,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,23.10.2023,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,23.10.2023,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,30.10.2023,Šabac-gazdinstvo,23.00
Pšenica p:rinfuz,Domaće,30.10.2023,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,06.11.2023,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,06.11.2023,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,13.11.2023,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,13.11.2023,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,20.11.2023,Šabac-gazdinstvo,21.00
Pšenica p:rinfuz,Domaće,20.11.2023,Šabac-silos,19.00
Pšenica p:rinfuz,Domaće,27.11.2023,Šabac-gazdinstvo,21.00
Pšenica p:rinfuz,Domaće,27.11.2023,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,04.12.2023,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,04.12.2023,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,11.12.2023,Šabac-gazdinstvo,23.00
Pšenica p:rinfuz,Domaće,11.12.2023,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,18.12.2023,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,18.12.2023,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,25.12.2023,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,25.12.2023,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,01.01.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,01.01.2024,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,08.01.2024,Šabac-gazdinstvo,23.00
Pšenica p:rinfuz,Domaće,08.01.2024,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,15.01.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,15.01.2024,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,22.01.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,22.01.2024,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,29.01.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,29.01.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,05.02.2024,Šabac-gazdinstvo,21.00
Pšenica p:rinfuz,Domaće,05.02.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,12.02.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,12.02.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,19.02.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,19.02.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,26.02.2024,Šabac-gazdinstvo,19.00
Pšenica p:rinfuz,Domaće,26.02.2024,Šabac-silos,17.00
Pšenica p:džak 50kg,Domaće,04.03.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,04.03.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,11.03.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,11.03.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,18.03.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,18.03.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,25.03.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,25.03.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,01.04.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,01.04.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,08.04.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,08.04.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,15.04.2024,Šabac-gazdinstvo,21.00
Pšenica p:rinfuz,Domaće,15.04.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,22.04.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,22.04.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,29.04.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,29.04.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,06.05.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,06.05.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,13.05.2024,Šabac-gazdinstvo,23.00
Pšenica p:rinfuz,Domaće,13.05.2024,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,20.05.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,20.05.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,27.05.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,27.05.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,03.06.2024,Šabac-gazdinstvo,24.00
Pšenica p:rinfuz,Domaće,03.06.2024,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,10.06.2024,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,10.06.2024,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,17.06.2024,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,17.06.2024,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,24.06.2024,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,24.06.2024,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,01.07.2024,Šabac-gazdinstvo,20.00
Pšenica p:rinfuz,Domaće,01.07.2024,Šabac-silos,18.00
Pšenica p:džak 50kg,Domaće,08.07.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,08.07.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,15.07.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,15.07.2024,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,22.07.2024,Šabac-gazdinstvo,24.00
Pšenica p:rinfuz,Domaće,22.07.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,29.07.2024,Šabac-gazdinstvo,25.00
Pšenica (novi rod) p:rinfuz,Domaće,29.07.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,05.08.2024,Šabac-gazdinstvo,25.00
Pšenica (novi rod) p:rinfuz,Domaće,05.08.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,12.08.2024,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,12.08.2024,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,19.08.2024,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,19.08.2024,Šabac-silos,20.00
Pšenica p:džak 50kg,Domaće,26.08.2024,Šabac-gazdinstvo,24.00
Pšenica p:rinfuz,Domaće,26.08.2024,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,02.09.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,02.09.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,09.09.2024,Šabac-gazdinstvo,23.00
Pšenica p:rinfuz,Domaće,09.09.2024,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,16.09.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,16.09.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,23.09.2024,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,23.09.2024,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,30.09.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,30.09.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,07.10.2024,Šabac-gazdinstvo,24.00
Pšenica p:rinfuz,Domaće,07.10.2024,Šabac-silos,21.00
Pšenica p:džak 50kg,Domaće,14.10.2024,Šabac-gazdinstvo,22.00
Pšenica p:rinfuz,Domaće,14.10.2024,Šabac-silos,19.00
Pšenica p:džak 50kg,Domaće,21.10.2024,Šabac-gazdinstvo,25.00
Pšenica p:rinfuz,Domaće,21.10.2024,Šabac-silos,22.00
Pšenica p:džak 50kg,Domaće,28.10.2024,Šabac-gazdinstvo,22.00
